,maxes,maxtimes,sensornamemax
949,3.1563220000000003,2020-03-05 16:09:36.889000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
950,3.1760080000000004,2020-03-06 04:02:32.956000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
951,1.6273760000000008,2020-03-06 17:13:55.842000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
952,3.1300740000000005,2020-03-07 05:19:19.249000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
953,2.7626020000000002,2020-03-07 18:20:40.407000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
954,3.9634480000000005,2020-03-08 07:41:16.593000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
955,3.4417690000000007,2020-03-08 20:32:49.341000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
956,4.344044,2020-03-09 08:30:42.877000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
957,3.9372000000000007,2020-03-09 21:09:06.614000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
958,4.258738000000001,2020-03-10 09:19:52.581000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
959,4.117655,2020-03-10 21:47:39.224000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
960,3.9142330000000003,2020-03-11 10:18:46.195000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
961,4.248895000000001,2020-03-11 22:44:43.861000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
962,3.6976870000000006,2020-03-12 11:16:47.961000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
963,4.130779,2020-03-12 23:34:26.083000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
964,3.2252230000000006,2020-03-13 12:10:40.699000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
965,3.425364000000001,2020-03-14 00:41:47.277000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
966,2.7461970000000004,2020-03-14 12:57:41.823000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
967,3.3367770000000005,2020-03-15 02:14:28.888000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
968,2.5985520000000006,2020-03-15 13:39:40.344000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
969,3.6156620000000004,2020-03-16 02:20:53.506000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
970,2.8282220000000002,2020-03-16 15:02:10.713000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
971,3.349901,2020-03-17 03:43:44.127000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
972,2.3098240000000008,2020-03-17 15:39:21.601000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
973,3.087421,2020-03-18 04:30:39.285000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
974,2.3524770000000004,2020-03-18 16:26:23.038000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
975,2.9266520000000007,2020-03-19 05:37:58.286000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
976,2.2146750000000006,2020-03-19 17:23:25.941000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
977,2.601833,2020-03-20 06:19:52.077000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
978,2.050625,2020-03-20 18:30:42.628000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
979,2.217956,2020-03-21 07:06:45.515000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
980,2.0046910000000002,2020-03-21 19:13:36.597000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
981,2.8479080000000003,2020-03-22 08:15:04.582000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
982,3.4680170000000006,2020-03-22 20:31:04.871000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
983,-100.0,2020-02-23 12:00:00-05:00,fake
984,4.196399,2020-02-24 09:10:57.241000-05:00,Sullivan Street Sea Level Sensor
985,4.006101,2020-02-24 21:32:23.372000-05:00,Sullivan Street Sea Level Sensor
986,3.884704,2020-02-25 10:04:08.888000-05:00,Sullivan Street Sea Level Sensor
987,3.6189430000000007,2020-02-25 21:50:26.629000-05:00,Sullivan Street Sea Level Sensor
988,3.5992570000000006,2020-02-26 10:22:22.856000-05:00,Sullivan Street Sea Level Sensor
989,3.451612,2020-02-26 22:18:32.820000-05:00,Sullivan Street Sea Level Sensor
990,2.7560399999999996,2020-02-27 11:05:19.219000-05:00,Sullivan Street Sea Level Sensor
991,3.284281,2020-02-27 22:46:02.903000-05:00,Sullivan Street Sea Level Sensor
992,2.874156,2020-02-28 11:08:02.108000-05:00,Sullivan Street Sea Level Sensor
993,2.713387,2020-02-28 23:14:12.265000-05:00,Sullivan Street Sea Level Sensor
994,1.9620379999999997,2020-02-29 11:30:33.903000-05:00,Sullivan Street Sea Level Sensor
995,2.628081,2020-02-29 23:56:59.804000-05:00,Sullivan Street Sea Level Sensor
996,2.470593,2020-03-01 12:13:18.085000-05:00,Sullivan Street Sea Level Sensor
997,2.818379,2020-03-02 00:35:07.590000-05:00,Sullivan Street Sea Level Sensor
998,2.126088,2020-03-02 13:01:59.210000-05:00,Sullivan Street Sea Level Sensor
999,2.7363539999999995,2020-03-03 02:04:00.004000-05:00,Sullivan Street Sea Level Sensor
1000,1.9423519999999996,2020-03-03 14:20:44.226000-05:00,Sullivan Street Sea Level Sensor
1001,2.844627,2020-03-04 02:57:55.627000-05:00,Sullivan Street Sea Level Sensor
1002,2.5788659999999997,2020-03-04 15:10:11.912000-05:00,Sullivan Street Sea Level Sensor
1003,3.612381,2020-03-05 03:57:25.497000-05:00,Sullivan Street Sea Level Sensor
1004,3.6255050000000004,2020-03-05 16:49:44.449000-05:00,Sullivan Street Sea Level Sensor
1005,4.038911,2020-03-06 04:56:39.488000-05:00,Sullivan Street Sea Level Sensor
1006,2.208113,2020-03-06 17:17:19.177000-05:00,Sullivan Street Sea Level Sensor
1007,3.87158,2020-03-07 06:09:20.739000-05:00,Sullivan Street Sea Level Sensor
1008,3.481141,2020-03-07 18:35:50.125000-05:00,Sullivan Street Sea Level Sensor
1009,4.668863,2020-03-08 08:22:32.519000-04:00,Sullivan Street Sea Level Sensor
1010,4.160308,2020-03-08 21:14:30.413000-04:00,Sullivan Street Sea Level Sensor
1011,5.042897,2020-03-09 09:15:36.950000-04:00,Sullivan Street Sea Level Sensor
1012,4.714797,2020-03-09 21:42:09.884000-04:00,Sullivan Street Sea Level Sensor
1013,5.046178,2020-03-10 10:08:37.844000-04:00,Sullivan Street Sea Level Sensor
1014,4.9215,2020-03-10 22:40:09.832000-04:00,Sullivan Street Sea Level Sensor
1015,4.6819869999999995,2020-03-11 10:56:53.524000-04:00,Sullivan Street Sea Level Sensor
1016,5.059302000000001,2020-03-11 23:28:51.910000-04:00,Sullivan Street Sea Level Sensor
1017,4.472003000000001,2020-03-12 11:45:17.342000-04:00,Sullivan Street Sea Level Sensor
1018,4.911657,2020-03-13 00:16:44.543000-04:00,Sullivan Street Sea Level Sensor
1019,3.960167,2020-03-13 12:38:10.230000-04:00,Sullivan Street Sea Level Sensor
1020,4.150465,2020-03-14 01:00:02.294000-04:00,Sullivan Street Sea Level Sensor
1021,3.5401990000000003,2020-03-14 13:31:34.041000-04:00,Sullivan Street Sea Level Sensor
1022,4.163589,2020-03-15 02:13:16.059000-04:00,Sullivan Street Sea Level Sensor
1023,3.4023969999999997,2020-03-15 14:19:55.693000-04:00,Sullivan Street Sea Level Sensor
1024,4.232489999999999,2020-03-16 02:56:31.918000-04:00,Sullivan Street Sea Level Sensor
1025,3.5861330000000002,2020-03-16 15:33:12.922000-04:00,Sullivan Street Sea Level Sensor
1026,3.9929769999999998,2020-03-17 04:15:16.733000-04:00,Sullivan Street Sea Level Sensor
1027,3.1596029999999997,2020-03-17 16:11:32.403000-04:00,Sullivan Street Sea Level Sensor
1028,3.7961169999999997,2020-03-18 04:53:11.038000-04:00,Sullivan Street Sea Level Sensor
1029,3.087421,2020-03-18 16:59:21.562000-04:00,Sullivan Street Sea Level Sensor
1030,3.5894139999999997,2020-03-19 06:01:50.998000-04:00,Sullivan Street Sea Level Sensor
1031,3.0283629999999997,2020-03-19 18:03:12.667000-04:00,Sullivan Street Sea Level Sensor
1032,3.349901,2020-03-20 06:39:48.449000-04:00,Sullivan Street Sea Level Sensor
1033,2.8511890000000006,2020-03-20 19:06:27.178000-04:00,Sullivan Street Sea Level Sensor
1034,2.9036850000000003,2020-03-21 07:43:29.669000-04:00,Sullivan Street Sea Level Sensor
1035,2.815098,2020-03-21 19:54:46.648000-04:00,Sullivan Street Sea Level Sensor
1036,3.2908429999999997,2020-03-22 08:46:34.612000-04:00,Sullivan Street Sea Level Sensor
1037,4.124217,2020-03-22 21:02:55.080000-04:00,Sullivan Street Sea Level Sensor
1038,-100.0,2020-02-23 12:00:00-05:00,fake
1039,4.547466,2020-02-24 09:36:06.522000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1040,4.350605999999999,2020-02-24 21:47:55.496000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1041,4.173432,2020-02-25 10:25:07.803000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1042,3.920794999999999,2020-02-25 22:26:45.940000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1043,3.828927,2020-02-26 10:33:39.805000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1044,3.723935,2020-02-26 22:35:25.305000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1045,2.8479079999999994,2020-02-27 11:37:56.979000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1046,3.536917999999999,2020-02-27 22:59:11.714000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1047,3.002115,2020-02-28 11:31:39.991000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1048,2.880717999999999,2020-02-28 23:13:02.605000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1049,2.0440629999999995,2020-02-29 11:50:35.037000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1050,2.824941,2020-03-01 00:07:47.349000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1051,2.667452999999999,2020-03-01 12:24:44.457000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1052,3.0053959999999993,2020-03-02 01:01:42.040000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1053,2.178584,2020-03-02 13:13:28.005000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1054,2.8971229999999997,2020-03-03 02:11:57.272000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1055,2.050625,2020-03-03 14:23:51.028000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1056,3.0250819999999994,2020-03-04 03:16:32.670000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1057,2.7002629999999996,2020-03-04 15:13:47.190000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1058,3.9273569999999998,2020-03-05 04:16:38.848000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1059,3.9864149999999996,2020-03-05 17:14:13.047000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1060,4.462159999999999,2020-03-06 05:36:24.929000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1061,2.3820059999999996,2020-03-06 17:34:53.222000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1062,4.248894999999999,2020-03-07 06:32:35.386000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1063,3.8617369999999998,2020-03-07 19:09:58.244000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1064,5.147888999999999,2020-03-08 08:41:54.872000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1065,4.563871,2020-03-08 21:29:18.883000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1066,5.600667,2020-03-09 09:35:48.448000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1067,5.164294,2020-03-09 22:07:49.738000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1068,5.518642,2020-03-10 10:29:52.047000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1069,5.364434999999999,2020-03-10 23:01:58.783000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1070,5.072426,2020-03-11 11:13:48.795000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1071,5.498956,2020-03-11 23:51:26.552000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1072,4.846037,2020-03-12 12:16:04.986000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1073,5.351310999999999,2020-03-13 00:35:21.821000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1074,4.4391929999999995,2020-03-13 13:18:22.192000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1075,4.514656,2020-03-14 01:33:21.507000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1076,3.8879849999999996,2020-03-14 13:56:26.878000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1077,4.537623,2020-03-15 02:19:19.725000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1078,3.628786,2020-03-15 14:45:54.205000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1079,4.596681,2020-03-16 03:24:10.747000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1080,3.9076709999999997,2020-03-16 15:52:39.981000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1081,4.334201,2020-03-17 04:20:36.008000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1082,3.369586999999999,2020-03-17 16:29:18.653000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1083,4.137340999999999,2020-03-18 05:12:55.873000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1084,3.3466199999999997,2020-03-18 17:10:08.524000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1085,3.8847039999999993,2020-03-19 06:19:05.364000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1086,3.244909,2020-03-19 18:25:19.906000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1087,3.632067,2020-03-20 07:05:18.325000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1088,3.0742969999999996,2020-03-20 19:15:43.927000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1089,3.1038259999999998,2020-03-21 08:11:41.252000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1090,3.0283629999999997,2020-03-21 19:59:19.263000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1091,3.44505,2020-03-22 08:17:33.242000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1092,4.517937,2020-03-22 21:28:38.881000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1093,-100.0,2020-02-23 12:00:00-05:00,fake
1094,3.737059000000002,2020-02-24 08:56:10.859000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1095,3.5041080000000013,2020-02-24 21:16:09.117000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1096,3.517232000000001,2020-02-25 09:51:20.393000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1097,3.097264000000001,2020-02-25 21:40:34.437000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1098,3.080859000000001,2020-02-26 10:25:58.139000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1099,2.9463380000000017,2020-02-26 21:54:58.909000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1100,2.1884270000000026,2020-02-27 10:50:45.423000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1101,2.742916000000002,2020-02-27 22:45:19.075000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1102,2.3262290000000014,2020-02-28 11:15:21.176000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1103,2.135931000000001,2020-02-28 23:14:52.431000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1104,1.499417000000001,2020-02-29 11:19:30.527000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1105,2.099840000000002,2020-03-01 00:04:50.982000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1106,1.8143930000000008,2020-03-01 12:14:32.866000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1107,2.3360720000000015,2020-03-02 00:44:39.419000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1108,1.5059790000000017,2020-03-02 13:04:35.054000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1109,2.198270000000001,2020-03-03 02:10:33.315000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1110,1.3419290000000021,2020-03-03 13:59:55.420000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1111,2.273733000000002,2020-03-04 03:05:42.948000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1112,1.817674000000002,2020-03-04 15:10:13.292000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1113,3.0644540000000013,2020-03-05 03:56:49.580000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1114,3.2744380000000017,2020-03-05 16:37:41.107000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1115,3.6714390000000012,2020-03-06 04:58:14.625000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1116,1.712682000000001,2020-03-06 17:13:33.714000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1117,3.294124000000001,2020-03-07 06:09:12.398000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1118,2.9233710000000013,2020-03-07 18:44:24.322000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1119,4.196399000000001,2020-03-08 07:59:10.247000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1120,3.6287860000000007,2020-03-08 20:54:42.782000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1121,4.547466000000002,2020-03-09 08:59:22.332000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1122,4.193118000000001,2020-03-09 21:24:14.557000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1123,4.521218000000001,2020-03-10 09:44:09.305000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1124,4.373573000000001,2020-03-10 22:14:23.704000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1125,4.117655000000001,2020-03-11 10:39:23.084000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1126,4.521218000000001,2020-03-11 23:09:29.441000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1127,3.930638000000001,2020-03-12 11:34:29.553000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1128,4.399821000000001,2020-03-12 23:49:22.609000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1129,3.3925540000000014,2020-03-13 12:24:36.824000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1130,3.6156620000000004,2020-03-14 00:54:46.789000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1131,2.838065000000001,2020-03-14 13:19:54.045000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1132,3.5336370000000006,2020-03-15 02:15:27.286000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1133,2.7658830000000005,2020-03-15 14:25:14.325000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1134,3.6944060000000007,2020-03-16 02:50:09.962000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1135,2.9233710000000013,2020-03-16 15:30:38.393000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1136,3.474579000000001,2020-03-17 03:55:35.631000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1137,2.5132460000000005,2020-03-17 16:00:20.389000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1138,3.2514710000000013,2020-03-18 04:45:43.049000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1139,2.378725000000001,2020-03-18 17:05:43.759000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1140,3.107107000000001,2020-03-19 05:51:05.544000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1141,2.3557580000000016,2020-03-19 17:55:45.562000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1142,2.8315030000000005,2020-03-20 06:41:10.555000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1143,2.198270000000001,2020-03-20 18:50:53.974000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1144,2.3754440000000017,2020-03-21 07:31:12.269000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1145,2.191708000000002,2020-03-21 19:46:01.671000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1146,2.8971230000000006,2020-03-22 08:36:45.536000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1147,3.605819000000001,2020-03-22 20:46:27.659000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1148,-100.0,2020-02-23 12:00:00-05:00,fake
1149,-100.0,2020-02-23 12:00:00-05:00,fake
1150,4.143903000000002,2020-02-24 09:23:57.838000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1151,3.943762000000003,2020-02-24 21:40:02.334000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1152,3.799398000000002,2020-02-25 10:01:11.691000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1153,3.5533230000000025,2020-02-25 21:56:58.167000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1154,3.4975460000000016,2020-02-26 10:28:15.328000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1155,3.359744000000001,2020-02-26 22:08:45.073000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1156,2.6543290000000024,2020-02-27 11:10:28.577000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1157,3.2153800000000015,2020-02-27 22:50:59.133000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1158,2.7757260000000006,2020-02-28 11:17:19.084000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1159,2.6280810000000017,2020-02-28 23:13:00.477000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1160,1.8701700000000017,2020-02-29 11:34:09.339000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1161,2.536213000000002,2020-02-29 23:55:20.274000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1162,2.3426340000000003,2020-03-01 12:16:30.923000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1163,2.726511000000002,2020-03-02 01:03:00.551000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1164,2.024377000000001,2020-03-02 13:03:52.363000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1165,2.631362000000001,2020-03-03 02:10:38.835000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1166,1.8242360000000009,2020-03-03 14:11:31.027000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1167,2.762602000000001,2020-03-04 02:58:07.427000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1168,2.424659000000002,2020-03-04 15:19:12.557000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1169,3.520513000000003,2020-03-05 04:00:38.109000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1170,3.5533230000000025,2020-03-05 16:52:12.423000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1171,3.9831340000000015,2020-03-06 05:03:11.526000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1172,2.080154000000002,2020-03-06 17:14:12.477000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1173,3.8059600000000007,2020-03-07 06:05:45.845000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1174,3.425364000000002,2020-03-07 18:52:21.066000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1175,4.655739000000001,2020-03-08 08:23:37.906000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1176,4.1045310000000015,2020-03-08 21:10:12.432000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1177,5.016649000000002,2020-03-09 09:21:13.489000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1178,4.678706000000002,2020-03-09 21:42:20.924000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1179,4.996963000000002,2020-03-10 10:03:29.334000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1180,4.898533000000002,2020-03-10 22:39:48.489000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1181,4.596681000000002,2020-03-11 10:55:56.240000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1182,5.023211000000002,2020-03-11 23:32:15.296000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1183,4.393259000000001,2020-03-12 11:53:25.551000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1184,4.875566000000002,2020-03-13 00:09:25.565000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1185,3.904390000000003,2020-03-13 12:55:59.145000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1186,4.097969000000001,2020-03-14 01:06:56.935000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1187,3.4581740000000014,2020-03-14 13:28:05.185000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1188,4.111093000000002,2020-03-15 02:09:32.290000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1189,3.287562000000001,2020-03-15 14:25:39.595000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1190,4.150465000000002,2020-03-16 03:01:56.971000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1191,3.500827000000001,2020-03-16 15:33:18.973000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1192,3.930638000000002,2020-03-17 04:04:35.571000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1193,3.061173000000002,2020-03-17 16:15:34.956000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1194,3.7206540000000015,2020-03-18 04:57:03.668000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1195,2.995553000000001,2020-03-18 17:02:56.610000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1196,3.520513000000003,2020-03-19 05:59:35.850000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1197,2.9266520000000025,2020-03-19 18:05:28.992000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1198,3.284281000000002,2020-03-20 06:46:51.749000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1199,2.7593210000000017,2020-03-20 18:57:48.538000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1200,2.828222000000002,2020-03-21 07:49:23.605000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1201,2.742916000000003,2020-03-21 19:50:15.849000-04:00,Faye Drive on Burnside Island Sea Level Sensor
